file_path,transcription,topic,topic_probability,nouns,probabilities
ライブに来た人にはやっぱ
いやなんかだからあのちゃんもほんまいろいろ言われると思うけど
それあのキモいとかさ
あのそんなんどうでもええぐらい音楽やってんのが輝いてたな今日
音楽家としてのあのはやっぱ一番に押していかなあかんな
ねえいつかカンジャム
カンジャムで僕も褒められたいです
そういうことやでカンジャムで褒められるべき音楽性を持ってる人間なのにカンジャムは呼ばへん
いやでもねもうホントだからアーティスト面すんなってめっちゃ言われるから
一応ツアーも毎年も何カ所も何カ所もやってあのバラエティとかやりながら
音楽も作ったりさ作詞も全部してんですけど
やっぱ言われんねえお前がアーティストとなすんなって
それやっぱムカつくん
いやムカつくってムカつかない
ああまあそうかそう見えるよねまあ確かにあの音楽一本でやってる人よりそれこそ何名なんじゃないけど
一本やってる人よりかはまあバラエティ出てるから音楽は
音楽は手抜いてるんだろうなって見え方するってのは客観視できてる
まあ事実アンケート取ったら確実にアーティストって認められるような活動はしてんねんけど
アーティスト面すんなって言うやつはおるからな
俺もだって何やろ芸人ちゃうやんとか言われるからな
毎月新ネタの単独ライブやって
劇場でも漫才立ちまくってるにもかかわらず
いやいや芸人ちゃうやんけ
最近またムカつくようになって
いちいちムカつくようにしてんねん今
一個一個全部何言うとんねんこいつって思うようにして
それをそういう積み返すためにお笑い頑張ろうとかは思わず
まあまあ全員殺すかみたいな感じのマインドになってて
アーティスト面すんなとか言われるやろうけど
めっまあまあライブライブ見たら一発でわかるけど
そのあののライブ見に来たらアーティストやなってわかるけど
テレビのな音楽番組でもわかんねんけどな
Mステもよかったからなめっちゃ
あとデデデデのやつもテレビで見てたけど
素晴らしいでまだレコーダー悔しいやろ?
うん嬉しいわ素晴らしいでまだレコーダー悔しいやろ?
めちゃくちゃアーティストやで
俺を見に来たファンの人に見せつけてる感じがめっちゃスッキリした
僕もその気持ちもあったし
いや最高やった
鼻高かったよ
ありがとう大好きだね僕のこと
なんか締めようとしてんの
いや違う曲選んでくれたんでしょ
あいずの曲を選んでもらったので
すしのさんからお願いします
じゃああいずでハッピーエンドロール
いく度も向き合った孤独と劣等感に
子供の頃空を見上げて夢見たものなんて
現実を突きつけられるだけで見なきゃよかった夢
消える足
生き様だけはロケットの中に突っ込んで
後悔の続きを今でも探している
ハッピーエンドに振り落とされても手を伸ばすのさ
ハッピーエンドにどうか一緒に落ちてくれませんか
ハッピーエンドに振り落とされても手を伸ばすのさ
ハッピーエンドにどうか一緒に落ちてくれませんか
地球を蹴っ飛ばしたんだ
神様になったら僕らどこだって行けるかな
神様になるんだ
やらないとやったら運命だろ
二人で聴いたあのバンドの曲
あの時君が魂売ったこと
猫がいっぱいで死んだこと
レストカットのめられてたわいがる
当日を押してファースト流して
涙さえもしょうもなくて
最終回
エンドロールには
君の名前を刻もう
ハッピーエンドに振り落とされても
ハッピーエンドにどうか
抜刀エンドに振り回されても
ハッピーエンドにどうか
ダンク!
ハッピーエンドに",88,0.10354051738977432,"['音楽', '立場', 'たけし', '自己紹介', '吉本', 'ジャパン', '顔つき', '売り場', '日本', '歌詞']","[0.75833875, 0.07596274, 0.06583735, 0.036946353, 0.033389624, 0.020577291, 0.00027190114, 0.00018649489, 2.340672e-05, 2.005867e-05]"

./././Data/test_data/mid_presentation/ano\20240626\split_audio_3_1.wav,ア,20,0.0543426051735878,"['皆さん', '先輩', 'ファン', 'マウント', 'かも']","[0.49223006, 0.32046163, 0.17746064, 0.006811573, 4.0818508e-05]"

./././Data/test_data/mid_presentation/ano\20240703\split_audio_3_1.wav,"まじがんむしして
がんむしいるなって思いながら
がんむしして超下向いて
そしたら隣のあの
通路挟んで隣のとこ座ってたから
寝れないの僕バスの中で
で寝れずにもう最悪コンディションで行きましたね
着いてすぐまあスタッフさんとかいたり
あとカジさん
あのプロデューサーのカジさんが
僕パジャマの姿だから
それ頭いいね早いしね
なんかパジャマ刺さってた
ねアメトークでパジャマ芸人
なんかまあ普通にローカルで
そういうのやっててで楽屋が
あのローハンスポーツですとは
大部屋というか結構
女性タレント
まあフワというね
迷惑系ユーチューバーが
私服からね体操着に着替えるから
ちょうどこの乳首丸出し
状態なのよフワが
乳首と目が
フワじゃなくて乳首と完全に
もう行使乳首と目合って
眼見しながら自分の席まで
朝からフワの乳首と
でもフワもフワちゃんも
みたいな感じで乳首しまって
いやもうこの2人この大会の
後のライバルになるんですけど
朝からもうめっちゃインパクトあって
この廊下でまた熊田陽子さんと
すれ違って熊田陽子さんも
こないだ関根つたまさんのライブ行ったら
あのちゃんのモノマネしてたよっていうね
情報で情報で
そうでも初っ端から
50m走
いつまで50m走かやってたんですけど
計6レーサーの出演者分
6レーサーあって
でその1位その6レーサーの中の
1位の人を
とあと2位の人から1人
で最後のあの決勝が
僕は4レース目に走るってことで
ニコルちゃんと2年前のニコルちゃんと
あと150mで一緒だったから
ニコルちゃんもいて
あと福田真希さんもいたりとか
あと僕の隣に
ドシンドシンって
",55,0.15631337463855743,"['業界', '出演者', 'カリスマ', '悪口', 'ライバル', '媒体', '粗品', '陽子', '関根', '女性タレント']","[0.40652466, 0.22256698, 0.18596932, 0.09438375, 0.042187218, 0.002809224, 0.001393298, 0.0012813694, 0.0011975766, 0.00078065926]"
