file_path,transcription,topic,topic_probability,nouns,probabilities
./././Data/test_data/mid_presentation/audrey\20240803\split_audio_1_2.wav,津,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240803\split_audio_1_3.wav,選,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240803\split_audio_1_7.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240803\split_audio_3_1.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240803\split_audio_4_2.wav,未,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240803\split_audio_5_1.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240804\split_audio_1_1.wav,ブ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240804\split_audio_3_1.wav,の,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240804\split_audio_4_1.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240811\split_audio_1_1.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240811\split_audio_1_5.wav,ネ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240811\split_audio_3_1.wav,小,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240818\split_audio_1_1.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240818\split_audio_1_5.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240818\split_audio_2_2.wav,で,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240818\split_audio_4_1.wav,え,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240830\split_audio_1_1.wav,こ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240830\split_audio_1_3.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240830\split_audio_3_1.wav,緑,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240830\split_audio_5_1.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240907\split_audio_1_1.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240907\split_audio_1_5.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240907\split_audio_1_6.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240907\split_audio_3_1.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240928\split_audio_1_1.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240928\split_audio_1_5.wav,み,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240928\split_audio_3_1.wav,踊,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240928\split_audio_5_1.wav,未,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20240928\split_audio_7_1.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241003\split_audio_1_1.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241003\split_audio_3_1.wav,踊,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241003\split_audio_4_2.wav,一,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241003\split_audio_5_1.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241012\split_audio_1_1.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241012\split_audio_1_6.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241012\split_audio_3_1.wav,一,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241012\split_audio_6_1.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241019\split_audio_1_2.wav,3,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241019\split_audio_1_4.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241019\split_audio_1_6.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241019\split_audio_4_1.wav,え,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241026\split_audio_1_1.wav,こ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241026\split_audio_1_4.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241026\split_audio_1_6.wav,オ,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241026\split_audio_2_1.wav,未,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241026\split_audio_3_1.wav,H,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241027\split_audio_1_1.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241027\split_audio_1_5.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241027\split_audio_1_7.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
./././Data/test_data/mid_presentation/audrey\20241027\split_audio_1_9.wav,日,32,0.013944908,"['番組', '日本', 'スタジオ', '届け', 'アプリ', '生配信', '関西', '同時', 'ライブ映像', 'ライブ配信']","[0.37237573, 0.19392738, 0.109189495, 0.085377716, 0.083261795, 0.05668098, 0.016584937, 0.0131259225, 3.9251013e-06, 3.9250567e-06]"
